,date,headline,sponsored
3638,"February 23, 2015",The GIST Tech-I Competition is Now Open For Applications,False
3639,"February 23, 2015",Casablanca Will Host The 2015 Hub Africa Event,False
3640,"February 23, 2015",Learn How to Set Useful Targets to Measure the Growth of Your Startup,False
3641,"February 23, 2015","Lamudi Launches Its Real Estate Call Center, Dial4Home",False
3642,"February 23, 2015",Visa’s Checkout Service is Coming to More Markets in 2015,False
3643,"February 23, 2015","Orange’s GSM Network Now in Wajir, Kenya",False
3644,"February 23, 2015",“Kenyans Are Progressive and Tech Savvy” – Uber’s Reason For Launching in Nairobi,False
3645,"February 23, 2015",Zille Accuses Zuma of ‘Shielding Telkom from Open Competition’,False
3646,"February 23, 2015",Rich Tanksley Leaves SimplePay To Lead Pulse.ng,False
3647,"February 23, 2015",Introducing: The Twitter Meter for Nigeria’s Presidential Election,False
3648,"February 23, 2015",Getting Press For Your Startup Is Easier Than You Think,False
3649,"February 21, 2015","Catch Up on All the Tech News, Read the TechCabal Newsletter!",False
3650,"February 21, 2015",Microsoft Adopts International Privacy Standard for Cloud Computing Services,False
3651,"February 21, 2015",Microsoft Will End Windows Server 2003 Support in Less Than 5 Months,False
3652,"February 21, 2015","Instant Messaging Platform, 2go is Now Available on Windows Phone",False
3653,"February 21, 2015",MTN Holds Forum For Mobile Media Advertising Opportunities in Nigeria,False
3654,"February 20, 2015","Friday News Roundup: The Techies Guide to SMW, Lagos, No.1 Source of Internet Users Are Via Mobile Phones",False
3655,"February 20, 2015",‘Instagram For Doctors’ Can Help Solve Mystery Cases,False
3656,"February 20, 2015",Xiaomi Edges Past Samsung; Now No.1 in the World’s Largest Mobile Market,False
3657,"February 20, 2015","“HowFar is not Whatsapp,” Says Creator, Chinedu Ike",False
3658,"February 20, 2015",VMK Opens Shop in Abidjan,False
3659,"February 20, 2015","Mobile Phones Are Driving Up Internet Adoption In Africa, Opera Reports",False
3660,"February 20, 2015","WeChat Africa Invests In Microjobbing Platform, M4JAM",False
3661,"February 20, 2015",SOLO Releases an Airtel Branded Device – The S355,False
3662,"February 20, 2015",Startup 101: Intellectual Property Is Not A Fundamental Human Right,False
3663,"February 20, 2015","The Techies Guide to Social Media Week, Lagos",False
3664,"February 19, 2015","Synergy Capital Makes Multi-Million Dollar Investment In E-Business Firm, Netplus Advisory",False
3665,"February 19, 2015","Thursday News Roundup: DealDey Raises $5million in Series B Funding, TransferWise Now Accepts Naira,  Nigeria Tops Ecommerce Performance",False
3666,"February 19, 2015",Lagos State Govt Launches 100 Buses With Wifi and Sms Alerts,False
3667,"February 19, 2015",How to Compete With Konga and Jumia – in 6 Easy Steps,False
3668,"February 19, 2015",There’ll Be 182 Million Mobile Subscribers in Nigeria by 2019,False
3669,"February 19, 2015",Apply for the Fifth Edition of the Google Science Fair  ,False
3670,"February 19, 2015",24 People Will Take A One Way Trip To Mars,False
3671,"February 19, 2015",Nigeria is Leading South Africa and Kenya in E-commerce,False
3672,"February 19, 2015","TransferWise Now Supports Nigerian Naira, Serves A Piece of Every Continent",False
3673,"February 19, 2015",DealDey Has Just Raised A $5 Million Series B From Kinnevik,False
3674,"February 19, 2015",Digital Switchover: The Nigerian Broadcasting Commission Needs to Have a Better Plan,False
3675,"February 19, 2015","ICT Innovation Forum to hold in KICC Nairobi, Kenya",False
3676,"February 19, 2015",Positioning – The Little Big Thing Your Startup Should Care About,False
3677,"February 18, 2015","Wednesday RoundUp: Internet Entrepreneurs need to go offline, An app that maps Nairobi’s bus routes and more",False
3678,"February 18, 2015",Join W.TEC and Smart Mobile Divas at Social Media Week Lagos,False
3679,"February 18, 2015",Brett StClair Leaves Google Africa For M4JAM,False
3680,"February 18, 2015",Tesla’s New Battery Could Be A Better Alternative To The Power Grid,False
3681,"February 18, 2015",Transit App Maps Out Public Transportation Routes In Nairobi,False
3682,"February 18, 2015",eLearning Africa’s 10th Conference Will Feature An ICT-themed Photo Competition,False
3683,"February 18, 2015",4G Networks May Reach A Third Of The Global Population By The End Of 2015,False
3684,"February 18, 2015",Liquid Telecom Secures $150 Million for Further African Expansion,False
3685,"February 18, 2015","Introducing Nnunji.com, the Newest Kenyan Accessories Marketplace",False
3686,"February 18, 2015","Dear Internet Entrepreneur,  The Hustle Is Actually Offline",False
3687,"February 18, 2015",MTN Launches Unlimited Cloud Storage Service in South Africa,False
3688,"February 18, 2015",Third Annual Digital Africa Conference and Exhibition to hold in ICC Abuja,False
3689,"February 17, 2015","Tuesday RoundUp: Mobile Money On The Rise In Africa, Kenya’s Communications Authority Vs. ADN",False
3690,"February 17, 2015",Carmudi Receives $25 Million Fund to Strengthen Presence in Asia and Mexico,False
3691,"February 17, 2015","MoneyGram Signs Agreement With Safaricom, Reaches 25k Locations Across Africa",False
3692,"February 17, 2015","Africa 188 Introduces  Business directory, ‘InfoMoby’, in Uganda",False
3693,"February 17, 2015",Startup Vesting: Because No One Jumps Off A Cliff Without A Chute,False
3694,"February 17, 2015",Samsung’s Smart School Launches in Senegal,False
3695,"February 17, 2015",The Sub-Saharan Mobile Money Market May Earn $1.5 Billion by 2019,False
3696,"February 17, 2015",Solo View Allows You Buy Movies On the Go,False
3697,"February 17, 2015",Gauteng Is Focusing On Moving Towards Renewable Energy,False
3698,"February 17, 2015",Rupt: A Payment Network and Currency,False
3699,"February 17, 2015","Ugandan Mobile Money Subscribers Have Risen Exponentially, Users Are Currently 53% of the Population",False
3700,"February 17, 2015",Kenyan TV Stations To Face Penalties for Digital Switch-Off,False
3701,"February 17, 2015",Zimbabwean Startup Will Showcase App at the Apps World Conference 2015 in Germany,False
3702,"February 17, 2015",Best Word Processing Apps for Mac and Windows,False
3703,"February 16, 2015","Monday Roundup: Interswitch Launches $10 Million E-Payment Fund, ACE Raises $2.6 Million, Michael Jordaan is Investing in Snapplify",False
3704,"February 16, 2015","African Courier Express Has Just Raised $2.6 Million Funding From Interswitch, Other Investors",False
3705,"February 16, 2015","Interswitch Launches $10,000,000 E-Payment Fund For Startups",False
3706,"February 16, 2015","African Leadership Academy  Wins $150,000 Blackstone Monetary Grant",False
3707,"February 16, 2015",It’s Howfar Not Whatsapp,False
3708,"February 16, 2015","This Software Architect Has Cerebral Palsy, But She Hasn’t Let That Stop Her",False
3709,"February 16, 2015",iWork for iCloud Beta Can be Accessed From Any Device,False
3710,"February 16, 2015","Ex-banking Boss Michael Jordaan Invests in eBook Solution Hub, Snapplify",False
3711,"February 16, 2015",African Tech Cofounders That Are Totally Crushing It,False
3712,"February 16, 2015",Reminder:Register to Attend the West African Hackathon Organised by Big Choices in Ghana,False
3713,"February 16, 2015",Top 5 To-do List Managers You Should Use,False
3714,"February 16, 2015",PushCV Launches Elite Employee Quest 2015,False
3715,"February 13, 2015",Uber is Delivering Valentine Cupcakes,False
3716,"February 13, 2015",Hypercube Hub Will Host Entrepreneurship Day in Zimbabwe,False
3717,"February 13, 2015","Online Gifting Platform, WaraCake Goes Online",False
3718,"February 13, 2015",Printronix Enters Partnership With Talk Tech,False
3719,"February 13, 2015",The Ransomware Virus Holds Your System Files At Ransom,False
3720,"February 13, 2015",Don’t Get Too Comfortable With Your Dating App,False
3721,"February 13, 2015",Meet the Winners of Airtel’s Catapult-a-Startup Competition,False
3722,"February 13, 2015",African Techies and Innovators Will Speak at Black Tech Week in Miami,False
3723,"February 13, 2015",Do You Know You Can Will Your Facebook Account to Someone Else?,False
3724,"February 13, 2015",Infinix Hot x507 Available in Cote d’Ivoire Exclusively on Jumia,False
3725,"February 13, 2015","Startup 101: Founder Relationships, And Why Getting a Prenup is Important",False
3726,"February 13, 2015",Facebook Launches internet.org in India,False
3727,"February 13, 2015",Kenyans Can Renew Their Driver’s License Online,False
3728,"February 13, 2015",Hour of Code Zimbabwe Is Back With Battle of Code Contest,False
3729,"February 13, 2015",MTN Strengthens Commercial Relationship With CNN,False
3730,"February 13, 2015",Facebook Adds New Functionality ‘For Sale’ to Groups,False
3731,"February 12, 2015",Data Breaches Increased by Over 49 percent in 2014,False
3732,"February 12, 2015",Hacking the Tweet Stream with Cliptext,False
3733,"February 12, 2015",Konga Adds Nigerian Postal Service to its Logistics Channels,False
3734,"February 12, 2015",Nigeria Launches nyenet.com,False
3735,"February 11, 2015","WEDNESDAY ROUNDUP: Angani Secures Seed Funding, ConnectNigeria’s E-Business Event, Affinity Photo Editor for Mac Users in Pipeline",False
3736,"February 11, 2015",This is Where Andela Keeps Its Developers,False
3737,"February 11, 2015",Commonwealth Bank of Australia Expands Global Outreach to South Africa,False
3738,"February 11, 2015",Soweto Innovation Week Is Around the Corner,False
3739,"February 11, 2015","Good Software Idea, Bad Legal Protection",False
3740,"February 11, 2015",MyLuxeDeals.com Officially Launches Online,False
3741,"February 11, 2015",ConnectNigeria Hosts eBusiness Fair for Top Brands and SME’s this February,False
3742,"February 11, 2015",Affinity Photo is a Free Alternative to Photoshop – For Mac Users,False
3743,"February 11, 2015","Angani secures seed round, poised for regional expansion",False
3744,"February 11, 2015","WITS, Ryerson and BSE in a Trilateral Partnership to Accelerate Startups",False
3745,"February 11, 2015","The Negawatt Challenge Hack to Hold in Accra, in March, Will Tackle Urban Energy Problems",False
3746,"February 10, 2015","Tuesday Roundup: Smart Sneaky TVs, CcHub and Others Get RISE Awards, Bitpesa Goes North",False
3747,"February 10, 2015",New Strategies to Boost Digital Business Tackled at the eCommerce Africa Confex in South Africa,False
3748,"February 10, 2015",CheckIt Scores GH¢5000 First Prize at MEST-Vodafone Hackathon,False
3749,"February 10, 2015",iLab Invites IT Enthusiasts To Join The Liberia Technology Revolution,False
3750,"February 10, 2015",Broadband Council Appeals to NCC to Release 2.6GHz Spectrum; NiRA to Reduce Cost Of .NG Domain Registration,False
3751,"February 10, 2015",Kenyan Based BitPesa Raises US$1.1m in Funding Round; Plans on Regional Expansion,False
3752,"February 10, 2015","CcHub, Others, Win Google Rise Awards For 2015",False
3753,"February 10, 2015",SMEs to discuss financial solutions at February Xpand Summit; Register Now,False
3754,"February 10, 2015","Startup Setup Basics, Part Two: Company, Business Name Or Partnership?",False
3755,"February 10, 2015","The Smart TV is Here, Act Normal!",False
3756,"February 10, 2015",3 Startups Emerge Winners at the #YOUCAN Competition,False
3757,"February 10, 2015",Canonical Releases €170 Smartphone Running On Ubuntu Operating System,False
3758,"February 9, 2015","Monday Roundup: Mobile Money Now in Ethiopia, Seacom Has a New CEO, An App that Keep Tabs",False
3759,"February 9, 2015",Sign Up for the Hack for Big Choices Hackathon Event,False
3760,"February 9, 2015",IBM Global Research Network Now in South Africa,False
3761,"February 9, 2015",Mobile Money Moves to Ethiopia,False
3762,"February 9, 2015",Bryon Clatterbuck is the New Boss at Seacom,False
3763,"February 9, 2015","Travel Bay Opens Shop, Will Launch at Social Media Week Lagos",False
3764,"February 9, 2015",ActivSpaces’ Activation Bootcamp: An Interesting Take On African Tech Hub Sustainability,False
3765,"February 9, 2015",Did You Know You Can Listen to the Bible in Pidgin English?,False
3766,"February 9, 2015",Green Energy Awarded the ‘Most Innovative’ Startup at the Just Concluded Seedstars World Competition,False
3767,"February 9, 2015","Connectedify is a Remote Monitoring App That Tracks Kids, Family and Friends",False
3768,"February 6, 2015",Paga Has Released An Android App,False
3769,"February 6, 2015","Friday Roundup: 1st African Bitcoin Conference, Hotels.ng and VConnect Sitting in a Tree",False
3770,"February 6, 2015",TotalWennovation Hack 1.0 Announces Winners,False
3771,"February 6, 2015",Net1 Goes Global With Zazoo to Provide Mobile Payment and Value-Added Business Services,False
3772,"February 6, 2015",ICTA Kenya Signs a 3 Year US$1.2 Funding with Netherlands Government,False
3773,"February 6, 2015",Funding Critical to Tech Start-Up Survival: Tsaboin CEO,True
3774,"February 6, 2015",South Africa Will Host the First Bitcoin Conference in Africa,False
3775,"February 6, 2015",Skarabrand Launches to Sell Affordable Made-in-Naija Furniture Online,False
3776,"February 6, 2015",Spring Accelerator Programme is Here to Empower Girls in East Africa,False
3777,"February 6, 2015",CBO Investment Management Partners with British Council to Award $2500 USD to 3 Techpreneurs,False
3778,"February 6, 2015",Orange Partners Up with Ecobank to Enhance Money Transfer Services,False
3779,"February 6, 2015",PHN Opens Health Innovation Challenge to Save A Million Nigerian Lives,False
3780,"February 5, 2015",‘Oya  Run With Friends’ Now Out On Android,False
3781,"February 5, 2015","Thursday Roundup: Official Twitter Accounts in NG, SA & KE, Six Nigerians on Forbes’ 30 Under 30, Mich Atagana Calls Out African Tech Entrepreneurs",False
3782,"February 5, 2015",Psst! Check Out The Specs Of The Android Smartphone and Windows Tablets Innjoo Is Launching Next Week,False
3783,"February 5, 2015","Here’s Yet Another Location Based App For Restaurants, Naijabite",False
3784,"February 5, 2015",Rwanda’s Government and GSMA Announce Agreement To Accelerate ICT Using Mobile Broadband,False
3785,"February 5, 2015",Where Are The Moonshots? Ep. One Of Mich Atagana’s Podcast Asks Hard Questions of African Startups,False
3786,"February 5, 2015",Kafanchan Campus at KASU to be Converted to University of Technology?,False
3787,"February 5, 2015",PushCV Is On A Quest For Nigeria’s Most Eligible Employees,False
3788,"February 5, 2015","Twitter Opens Official Accounts in South Africa, Nigeria and Kenya",False
3789,"February 5, 2015","CAC Launches Online Registration Platform, Again",False
3790,"February 5, 2015","Startup Setup Basics, Part One: Good Legal Karma",False
3791,"February 5, 2015",Technovation is Bringing More Women Into Tech and Entrepreneurship (Register),False
3792,"February 5, 2015","YourTaxiNow Has Doubtful Code, But The Engine Works",False
3793,"February 5, 2015",NAPAfrica IXP Reaches 20GPS Throughput in South Africa,False
3794,"February 5, 2015",BlackBerry is Offering Nigerians Mobile Airtime in Exchange for Mass Recruiting Friends to BBM,False
3795,"February 4, 2015","Wednesday Roundup: HackJos Organises Hackathon Competition, HONY Raises over $1 Million for NYC Students Harvard Trip, Become a Whizkid by Playing the Whizapp",False
3796,"February 4, 2015","Popular Blog, Humans of New York, Raises $1M for NYC Students’ Harvard Trip",False
3797,"February 4, 2015",MergersAfrique Launches to Offer Solutions for Mergers and Acquisition in Africa,False
3798,"February 4, 2015",Seed Academy Opens Centers in Johannesburg and Cape Town; Offers Training Worth R 2.4 Million to Entrepreneurs,False
3799,"February 4, 2015",Mobofree and Complete Sports Have Struck an Exclusive Reciprocal Content Partnership Deal,False
3800,"February 4, 2015",Boost Your Numerical Skills With WhizApp,False
3801,"February 4, 2015",HackJos Organises Hackathon Competition in Jos,False
3802,"February 3, 2015","Tuesday Roundup: Nigerians are the Highest Users of Dual SIM Phones, Startup 101 Series Takes Off, Voice Calling now on Whatsapp",False
3803,"February 3, 2015","Whatsapp Calling Is Here, But Not For Everyone Yet",False
3804,"February 3, 2015",Innjoo Mobile to Officially Launch its Smartphone Brand in Nigeria,False
3805,"February 3, 2015",Four Startups Emerged Winners In Nairobi’s Regional Challenge Cup,False
3806,"February 3, 2015","Nigeria Has The Highest Number of Dual Sim Phone Users In The World, Says Open Signal",False
3807,"February 3, 2015",ATF and MEST Are Partnering to Invest In African Startups,False
3808,"February 3, 2015","Pirate Bay Rises, Again",False
3809,"February 3, 2015",7 Great Tools for Monitoring Your Brand’s Online Reputation,False
3810,"February 3, 2015","PIN’S TENT Entrepreneurial Program Goes to FUTA In March, Register to Attend",False
3811,"February 3, 2015","Startup 101: First Of All, Introduction",False
3812,"February 3, 2015",Shortlisted Entrepreneurs to Pitch their Startups at the Airtel ‘Catapult-a-Startup’ on Wednesday,False
3813,"February 2, 2015","Monday Roundup: Sheriff Shittu Goes on New Adventure, Travelstart Now on Yo, Nairaland App Restructured.",False
3814,"February 2, 2015",This Hit Movie was Shot Using an iPhone,False
3815,"February 2, 2015",Travelstart Now on Yo to Get You Location-specific Travel Deals,False
3816,"February 2, 2015",MTN Nigeria and Mansard Have Created An Insurance Scheme for Nigerian SMEs,False
3817,"February 2, 2015",Shakti Energy Is Bringing Safe Lighting Solution To Remote Areas In South Africa,False
3818,"February 2, 2015","Yet Another Nairaland Redesigner. This Time, It’s a Mobile App",False
3819,"February 2, 2015",NCC Okays MainOne and IHS Nigerian Broadband Expansion Partnership,False
3820,"February 2, 2015",Sheriff Shittu’s Latest Venture Is An Online Furniture Showroom,False
3821,"January 30, 2015",Snapchat Releases ‘Discover’ in Newest Attempt to Unseat Facebook,False
3822,"January 30, 2015","Startups Can Now Apply For Joburg’s $431,000 Incubator Program",False
3823,"January 30, 2015","Apply Now for the Cartier Women’s Initiative Award 2015 Edition; $20, 000 Up For Grabs",False
3824,"January 30, 2015",When Paper Is Not Enough: Health-tech Startup Puts Health Records In The Cloud,False
3825,"January 30, 2015",Teraco Secures a R400m Investment Facility from ‘Barclays Africa’ for Their  New Data Centre,False
3826,"January 30, 2015",FillApp: The App That Helps You Save More on Fuel,False
3827,"January 30, 2015",This Is What Wakanow’s Website Should Really Look Like,False
3828,"January 30, 2015",Microsoft Outlook Now on iOS and Android; Full Version of Office for Android Released,False
3829,"January 30, 2015",TomTom’s Global Map Now Covers More Ground,False
3830,"January 30, 2015",African Entrepreneurs Shine At Prince of Wales Sustainability Entrepreneur Prize,False
3831,"January 30, 2015",Terms of Service: The Agreement That’s Hardly Ever Read,False
3832,"January 30, 2015",Cloudshot Builds a Social Media Platform for Students,False
3833,"January 30, 2015","Content Creators Earn Over R661 Million Through Steam Workshop, Can Now Earn Money in More Games",False
3834,"January 29, 2015","New E-Hailing App, Taxify, Launches in South Africa Next Month",False
3835,"January 29, 2015",Green Techpreneurs Wanted At Ghana’s CIC Bootcamp,False
3836,"January 29, 2015",5000 Startups Have Already Applied for Tony Elumelu Foundation’s Incubator Programme,False
3837,"January 29, 2015","New TechCabal Series: Startup 101, A Legal Perspective",False
3838,"January 28, 2015","Wednesday Roundup: Apple Records Breaking Sales, New Twitter Features, Hang Out with Geeks in Lagos",False
3839,"January 28, 2015",Now You Can Send Group DMs and Video Tweet,False
3840,"January 28, 2015",MEST Partners with Vodafone Ghana For A 48 Hours Hackton,False
3841,"January 28, 2015",Apple Reports Record Breaking Sales in Q1 2015,False
3842,"January 28, 2015",Standard Bank Has Created A PlayRoom for Adults,False
3843,"January 28, 2015",MTN is Leveraging Amazon Web Services Infrastructure to Serve its Customers,False
3844,"January 28, 2015",Where the Geeks at? Join the Conversation at CcHub’s DevParapo,False
3845,"January 28, 2015",ApexPeak Buys Dubai Based Tech Startup Cashnomix,False
3846,"January 28, 2015",France’s Orange Initiates $23m Funding Vehicle to Finance Startups,False
3847,"January 28, 2015",Fenix International Raises $12.6 Million For Its ReadyPay Solar Project,False
3848,"January 28, 2015",Lamudi Opens In 3 More Countries,False
3849,"January 28, 2015",Meet the Entrepreneurs Selected for the 2015 Green Pioneer Accelerator Program in Kenya and South Africa,False
3850,"January 27, 2015",Wikipedians Converge in Cape Town February 1,False
3851,"January 27, 2015",Facebook and Instagram Went Down While You Were Sleeping,False
3852,"January 27, 2015",What Would You Do If You Were Nigeria’s Finance Minister? This App Will Show You,False
3853,"January 27, 2015",Five Tips For Staying Safe Online In 2015,False
3854,"January 27, 2015",Bankole Cardoso Confirms Exit From Rocket Internet’s Easy Taxi,False
3855,"January 27, 2015",It All Starts Over A Drink at DrinkEntrepreneurs This Thursday,False
3856,"January 27, 2015",This Guy Figures He Can Redesign Nairaland,False
3857,"January 27, 2015",ByandBy Set To Launch Yet Another Taxi Booking App in Lagos,False
3858,"January 26, 2015","Monday Roundup: Bankole Cardoso Exits Easy Taxi,  Facebook Reboots Facebook Lite, Naira Devaluation Overblown, plus a Geeks-only Party in Lagos",False
3859,"January 26, 2015",Uganda’s Online Tax system Buoys Custom Revenues By Twenty-One Percent,False
3860,"January 26, 2015",Game Preview: Oya Run With Friends,False
3861,"January 26, 2015",Rhema and Beni American Universities Join Forces To Innovate African Tertiary Education,False
3862,"January 26, 2015",Facebook Reboots Facebook lite in Nigeria and Select Countries,False
3863,"January 26, 2015",Samsung To Be Main Processor Chips Supplier For New iPhone,False
3864,"January 26, 2015",Nigeria’s APC to Chat With Youths Tomorrow via Google Hangouts,False
3865,"January 26, 2015",Register To Attend The TechWomen Networking Event In Cape Town On Thursday 29th,False
3866,"January 26, 2015",Easy Taxi Nigeria Is Searching For A New CEO,False
3867,"January 26, 2015","Tech Happy Hour at Yaba, Jan 30th",False
3868,"January 26, 2015","Renaissance Capital is Bullish on MTN Stock, Says Naira Devaluation Concern Exaggerated",False
3869,"January 26, 2015",Meet The Nine Startups Accepted Into The ALN Ventures Accelerator Programme,False
3870,"January 24, 2015",Winners and Runners-up of the Tech Trailblazers Awards Announced,False
3871,"January 24, 2015",$40m Series C Investment Secured by Saltside Technologies,False
3872,"January 24, 2015","Launchlab Lift-Off Accelerator to Begin Training In South Africa, Applications Open",False
3873,"January 23, 2015",Makinwa Olubukola – I Learnt to Code Because of My Passion for Games,False
3874,"January 23, 2015",Whatsim – The Sim Card That Let’s You Chat Free Anywhere in the World,False
3875,"January 23, 2015",Netflix Is Coming To South Africa,False
3876,"January 23, 2015",Four Places To Raise Equity Free Cash For Your Startup,False
3877,"January 23, 2015",Facebook Announces Launch of Internet.org in Ghana,False
3878,"January 22, 2015","Thursday Roundup: Whatsapp debuts on PC. Mama Money Launches. FirstBank, Jumia bring Naira Credit to Nigeria. UX Lagos meetup 8 days away.",False
3879,"January 22, 2015",Mama Money Launches To Reduce Cost Of Money Transfer In South Africa,False
3880,"January 22, 2015",Bitplanet Releases Social Networking App For Soccer Fans,False
3881,"January 22, 2015","SimplePay Announces Partnership With Online Betting Platform, Nairabet",False
3882,"January 22, 2015",Jumia Nigeria Partners First Bank To Introduce Credit Facility,False
3883,"January 22, 2015",Apply Now To The Social Entrepreneurship Bootcamp In Southern Africa,False
3884,"January 22, 2015",Entries for Airtel Catapult-a-Startup Close on 25 Jan,True
3885,"January 22, 2015",East African Wananchi Telecom Teams-up With Epsilon For Global Reach,False
3886,"January 22, 2015",Francis Onwumere – I Learnt to Code With Shared Resources,False
3887,"January 22, 2015","Uber has Created Over 2000 Jobs Since South Africa Launch, Targets 15k by 2017",False
3888,"January 22, 2015",IAB South Africa Announces BBC as the Sponsor of its 2015 Digital Summit,False
3889,"January 22, 2015",UX Lagos Meetup – January Edition,False
3890,"January 22, 2015","Co-Creation Hub Releases Role-playing Game, Street Tinz",False
3891,"January 22, 2015",WhatsApp Is Finally Available On Your PC,False
3892,"January 22, 2015",Microsoft Unveils Windows 10 and HoloLens,False
3893,"January 21, 2015","Wednesday Roundup: Google Launches Nigerian Election Portal, APC’s Election Crowdfunding Platform, Whatsapp Bans 3rd Party App Users",False
3894,"January 21, 2015",Think Accelerator Opens 2nd Cohort Applications to African Startups,False
3895,"January 21, 2015",Demo Africa Comes Back to Lagos in 2015,False
3896,"January 21, 2015",Evernote Will No Longer Support  Blackberry 7 and Playbooks,False
3897,"January 21, 2015",Nominate Your Favorite Entrepreneurs for Forbes Africa’s ’30 Under 30? 2015,False
3898,"January 21, 2015",Review: A Quick Look At The Infinix Hot X507,False
3899,"January 21, 2015",Access Power And Eren Launch $500 million Financial Vehicle Focused On Africa’s Renewable Energy,False
3900,"January 21, 2015",Update: Uber Finally Launches In Kenya,False
3901,"January 21, 2015",Nigeria’s APC Explores Online Crowdfunding For 2015 Presidential Campaign,False
3902,"January 21, 2015",Opeyemi Obembe – I Learnt to Code Because I Was Fascinated,False
3903,"January 21, 2015",New MTN Data Share Service Launches in South Africa,False
3904,"January 21, 2015",Ericsson Partners with MTN on E-waste Management in Benin,False
3905,"January 21, 2015",Users Accessing WhatsApp Services Via Third Party Apps Get Banned for 24 Hours,False
3906,"January 21, 2015",Google Launches Online Platform Towards Nigerian 2015 Elections,False
3907,"January 20, 2015","Tuesday Roundup: Intellectual Property Mistakes, M-Kopa Wins Big and Free Rides for Voters.",False
3908,"January 20, 2015",Deloitte Predicts Strong Gains for Click-and-Collect in 2015,False
3909,"January 20, 2015",Churchill Nanje Mambe – I Learnt to Code Through Hard Work,False
3910,"January 20, 2015",FinTech And Agric Focused Accelerator Now Accepting Startup Applications From East Africa,False
3911,"January 20, 2015",Microsoft Lumia 535 – As Reviewed by a First Time Windows Phone User,False
3912,"January 20, 2015",M-KOPA Wins $1.5 Million Future Energy Prize,False
3913,"January 20, 2015",8 Common Intellectual Property Mistakes Tech Startups Make,False
3914,"January 19, 2015","Monday Roundup: Populist Promises, African Internet Rising, And Phones Made In Nigeria",False
3915,"January 19, 2015",Brazil and Africa to Access Cheaper Internet Services Courtesy of a New Superfast Satellite,False
3916,"January 19, 2015",Global Bandwidth Share Rises for Developing Countries,False
3917,"January 19, 2015",GoTV and StarTimes Deny Infringing On Broadcasters’ Copyright In Kenya,False
3918,"January 19, 2015",Radio Africa Group Set To Invest 10 million USD Into Its Free-to-view Digital TV Platform,False
3919,"January 19, 2015",Mark Essien – I Learnt to Code So I Could Stay Awake All Night,False
3920,"January 19, 2015",Dell Releases New and Cheaper All-Flash Array Configurations,False
3921,"January 19, 2015","New App, Gumaho, Spurs Rwandan Dairy Market",False
3922,"January 19, 2015","The Microsoft Lumia 535 Dual Sim Smartphone: Unboxing, Specs and Pricing",False
3923,"January 19, 2015","Free Internet And Unsecured Loans For Computer Village, Says Aspiring Lagos West Senator",False
3924,"January 17, 2015",Playstation’s Processor MIPS R3000 CPU Guides Space Probe To Pluto.,False
3925,"January 17, 2015",Impact Hub’s Resilience Africa to Launch New Incubators,False
3926,"January 16, 2015",Leti Arts Picks Up Developer Award At The Global Vodafone Appstar Finals,False
3927,"January 16, 2015",Ex-Apple CEO Launches Android Phone Brand for Emerging Markets,False
3928,"January 16, 2015",Google Translate Updated To Capture and Translate Languages in Real Time,False
3929,"January 16, 2015","Travelstart Acquires Satisfly, A Social Data Intelligence Company",False
3930,"January 16, 2015",Lagos Social Media Week Officially Open For Registration,False
3931,"January 16, 2015",Start-Up Companies To Get Investment From Centum Foundation,False
3932,"January 16, 2015",Girls Take Part in Coders Hive Camp Ghana,False
3933,"January 16, 2015",Facebook Expands internet.org to Colombia,False
3934,"January 16, 2015",Safaricom Rebuffs Fortumo Deal,False
3935,"January 15, 2015","MainOne Unveils MDX-i, West Africa’s Largest Tier III Data Center",False
3936,"January 15, 2015",Jovago Pledges To Refund The Difference If You Find A Cheaper Hotel Online,False
3937,"January 15, 2015",Google Now Extends Lollipop Design To Older Android Devices,False
3938,"January 15, 2015",Garmin “Acquihires” South-African Radar Startup iKubu,False
3939,"January 15, 2015",Hello Tomorrow Challenge 2015 Begins,False
3940,"January 15, 2015","Johannesburg Offers Green Entrepreneurs US$88,000",False
3941,"January 15, 2015",Microsoft Releases Sub-100 Dollar Lumia 435 and 532 Devices,False
3942,"January 15, 2015",New Game: The Adventures Of The Nigerian Ninja,False
3943,"January 15, 2015",Gidigames Developer Releases Source Code To The Public,False
3944,"January 14, 2015",NiRA Releases Report On .NG Domain Registrations,False
3945,"January 14, 2015",Geopoll Report: Expensive Set Top Boxes are Biggest Barrier to Kenyan Digital Switchover,False
3946,"January 14, 2015","AfriLeaks Launches, To Expose Corruption In Africa",False
3947,"January 14, 2015",Gemalto Expands To West Africa,False
3948,"January 14, 2015",Lynda Chiwetelu – I Learnt to Code Because I Was Determined,False
3949,"January 14, 2015",ISOC: Foreign Website Hosting Is Impeding Internet Growth In Africa,False
3950,"January 14, 2015",Nokia Lumia Presents Cars To Lucky Winners in #MakeItHappen Promo,False
3951,"January 14, 2015",Nailab Unveils 5th Startup Cohort,False
3952,"January 13, 2015",Celestine Omin – I Learnt to Code Because I Challenged Myself,False
3953,"January 13, 2015",NATCOM Pays USD 75.7 MILLION Towards Acquiring NITEL,False
3954,"January 13, 2015",Google to Shut Down Woza in South Africa,False
3955,"January 13, 2015",Intel and She Leads Africa to Host Tech Workshop for Female Entrepreneurs,False
3956,"January 13, 2015",Ofure Ukpebor – I Learnt to Code to Ace My Classes,False
