,date,headline,sponsored
3915,"January 21, 2015",Ericsson Partners with MTN on E-waste Management in Benin,False
3916,"January 21, 2015",Users Accessing WhatsApp Services Via Third Party Apps Get Banned for 24 Hours,False
3917,"January 21, 2015",Google Launches Online Platform Towards Nigerian 2015 Elections,False
3918,"January 20, 2015","Tuesday Roundup: Intellectual Property Mistakes, M-Kopa Wins Big and Free Rides for Voters.",False
3919,"January 20, 2015",Deloitte Predicts Strong Gains for Click-and-Collect in 2015,False
3920,"January 20, 2015",Churchill Nanje Mambe – I Learnt to Code Through Hard Work,False
3921,"January 20, 2015",FinTech And Agric Focused Accelerator Now Accepting Startup Applications From East Africa,False
3922,"January 20, 2015",Microsoft Lumia 535 – As Reviewed by a First Time Windows Phone User,False
3923,"January 20, 2015",M-KOPA Wins $1.5 Million Future Energy Prize,False
3924,"January 20, 2015",8 Common Intellectual Property Mistakes Tech Startups Make,False
3925,"January 19, 2015","Monday Roundup: Populist Promises, African Internet Rising, And Phones Made In Nigeria",False
3926,"January 19, 2015",Brazil and Africa to Access Cheaper Internet Services Courtesy of a New Superfast Satellite,False
3927,"January 19, 2015",Global Bandwidth Share Rises for Developing Countries,False
3928,"January 19, 2015",GoTV and StarTimes Deny Infringing On Broadcasters’ Copyright In Kenya,False
3929,"January 19, 2015",Radio Africa Group Set To Invest 10 million USD Into Its Free-to-view Digital TV Platform,False
3930,"January 19, 2015",Mark Essien – I Learnt to Code So I Could Stay Awake All Night,False
3931,"January 19, 2015",Dell Releases New and Cheaper All-Flash Array Configurations,False
3932,"January 19, 2015","New App, Gumaho, Spurs Rwandan Dairy Market",False
3933,"January 19, 2015","The Microsoft Lumia 535 Dual Sim Smartphone: Unboxing, Specs and Pricing",False
3934,"January 19, 2015","Free Internet And Unsecured Loans For Computer Village, Says Aspiring Lagos West Senator",False
3935,"January 17, 2015",Playstation’s Processor MIPS R3000 CPU Guides Space Probe To Pluto.,False
3936,"January 17, 2015",Impact Hub’s Resilience Africa to Launch New Incubators,False
3937,"January 16, 2015",Leti Arts Picks Up Developer Award At The Global Vodafone Appstar Finals,False
3938,"January 16, 2015",Ex-Apple CEO Launches Android Phone Brand for Emerging Markets,False
3939,"January 16, 2015",Google Translate Updated To Capture and Translate Languages in Real Time,False
3940,"January 16, 2015","Travelstart Acquires Satisfly, A Social Data Intelligence Company",False
3941,"January 16, 2015",Lagos Social Media Week Officially Open For Registration,False
3942,"January 16, 2015",Start-Up Companies To Get Investment From Centum Foundation,False
3943,"January 16, 2015",Girls Take Part in Coders Hive Camp Ghana,False
3944,"January 16, 2015",Facebook Expands internet.org to Colombia,False
3945,"January 16, 2015",Safaricom Rebuffs Fortumo Deal,False
3946,"January 15, 2015","MainOne Unveils MDX-i, West Africa’s Largest Tier III Data Center",False
3947,"January 15, 2015",Jovago Pledges To Refund The Difference If You Find A Cheaper Hotel Online,False
3948,"January 15, 2015",Google Now Extends Lollipop Design To Older Android Devices,False
3949,"January 15, 2015",Garmin “Acquihires” South-African Radar Startup iKubu,False
3950,"January 15, 2015",Hello Tomorrow Challenge 2015 Begins,False
3951,"January 15, 2015","Johannesburg Offers Green Entrepreneurs US$88,000",False
3952,"January 15, 2015",Microsoft Releases Sub-100 Dollar Lumia 435 and 532 Devices,False
3953,"January 15, 2015",New Game: The Adventures Of The Nigerian Ninja,False
3954,"January 15, 2015",Gidigames Developer Releases Source Code To The Public,False
3955,"January 14, 2015",NiRA Releases Report On .NG Domain Registrations,False
3956,"January 14, 2015",Geopoll Report: Expensive Set Top Boxes are Biggest Barrier to Kenyan Digital Switchover,False
3957,"January 14, 2015","AfriLeaks Launches, To Expose Corruption In Africa",False
3958,"January 14, 2015",Gemalto Expands To West Africa,False
3959,"January 14, 2015",Lynda Chiwetelu – I Learnt to Code Because I Was Determined,False
3960,"January 14, 2015",ISOC: Foreign Website Hosting Is Impeding Internet Growth In Africa,False
3961,"January 14, 2015",Nokia Lumia Presents Cars To Lucky Winners in #MakeItHappen Promo,False
3962,"January 14, 2015",Nailab Unveils 5th Startup Cohort,False
3963,"January 13, 2015",Celestine Omin – I Learnt to Code Because I Challenged Myself,False
3964,"January 13, 2015",NATCOM Pays USD 75.7 MILLION Towards Acquiring NITEL,False
3965,"January 13, 2015",Google to Shut Down Woza in South Africa,False
3966,"January 13, 2015",Intel and She Leads Africa to Host Tech Workshop for Female Entrepreneurs,False
3967,"January 13, 2015",Ofure Ukpebor – I Learnt to Code to Ace My Classes,False
3968,"January 13, 2015",National Identity Management Commission To Localize e-ID Card Production,False
3969,"January 13, 2015",Technology Minister Advocates ICT Integration to Address Gender Inequity,False
3970,"January 13, 2015",Apply Now for the TechWomen 2015 Program,False
3971,"January 12, 2015",Celestine Ezeokoye – I Learnt to Code Out of Curiosity,False
3972,"January 12, 2015",ActivSpaces And Cameroon Angels Network Announce Joint Startup Pitch Event,False
3973,"January 12, 2015",Google Honors the Late Kimani Maruge with a Doodle,False
3974,"January 12, 2015",Fortumo Launches Mobile Carrier Billing System In Kenya,False
3975,"January 12, 2015",NetPlus Is About To Launch A Bank-Powered Online Payments Platform,False
3976,"January 12, 2015",De Beers Launches Entrepreneurial Incubator in Cape Town,False
3977,"January 12, 2015",Helios Investment Partners Raised $1 Billion And Private Equity Fund In Africa,False
3978,"January 12, 2015",Edge Rank Secrets: How Businesses Can Get The Most Out Of Facebook,False
3979,"January 10, 2015",Vodafone Ghana Is About To Begin Selling Monthly iROKOtv Bundles At GHc 20,False
3980,"January 9, 2015",Truppr’s Zany Explainer Video Will Get You Jumping,False
3981,"January 9, 2015","The Latest Version Of Ushahidi, v3.0.0-Beta.12 Is Now Available",False
3982,"January 9, 2015",SimplePay And eTranzact Partner On Mobile Payments,False
3983,"January 9, 2015",MTN Launches BetterMe,False
3984,"January 9, 2015",This Is Why Tigo Rwanda And iROKOtv Need Each Other,False
3985,"January 9, 2015",iROKOtv Movies Now Available To Tigo Rwanda Subscribers Via Exclusive Content Deal,False
3986,"January 8, 2015",Devio Arts Center Win Ghana’s StartUp Cup Competition,False
3987,"January 8, 2015","HealthQ Launches A New Project, LifeQ",False
3988,"January 8, 2015",Telco 2.0? That’s The New Buzzword MTN Is Throwing Around These Days,False
3989,"January 8, 2015",5 Nigerian States Subscribe to ICT Ministry’s Move to Reduce Internet Cost,False
3990,"January 8, 2015",This Linguist Is Creating An Online Dictionary Of Yoruba Names,False
3991,"January 7, 2015",First Bank And Etisalat Nigeria Collaborate On Mobile Money Solution,False
3992,"January 7, 2015",Westwing Group Receives EUR 25 Million In Follow-on Funding From Investors,False
3993,"January 7, 2015","East African Startups, Apply to Spring Accelerator",False
3994,"January 7, 2015",88mph Is Piloting A New Funding Model In Cape Town,False
3995,"January 7, 2015",Local Police Impound Uber Cabs In Capetown,False
3996,"January 7, 2015","Ghana Kicks Space Programme Into Gear, Prepares To Join The League Of Afronauts",False
3997,"January 6, 2015",Competition Commission Okays Merger Between Kalahari and Takealot,False
3998,"January 6, 2015",VoguePay and ICE3X Are Bringing Bitcoin Transactions To Nigeria,False
3999,"January 6, 2015",Shop4U Launches Three-Hour Shipping Grocery Site For Lagos,False
4000,"January 6, 2015",Designing A Wealth Management Industry In Africa For The Digital Age,False
4001,"January 6, 2015",Uncertainty Dogs Kenya’s Digital Switchover,False
4002,"January 6, 2015",ActivSpaces Is Enrolling Cameroonian Startups Into A Six Month Accelerator Programme,False
4003,"January 6, 2015",Five Lessons The Tech Ecosystem Can Learn From Nigeria’s Music Industry,False
4004,"January 6, 2015",MTN Ghana Provides Network Subscribers Access To Wikipedia AT No Cost,False
4005,"January 5, 2015",VC4Africa Releases An Upbeat Report On Venture Finance In Africa For 2015,False
4006,"January 5, 2015","Microsoft Unveils Its Cheapest Phone, The $29 Nokia 215",False
4007,"January 5, 2015",Heels.com.ng Secures Seed Capital From Kernel Fund,False
4008,"January 5, 2015",Watch All The Videos From TEDx Ife’s “Solving X” Event,False
4009,"January 5, 2015","Etisalat Nigeria Introduces Smartpaks, App Specific Data Plans",False
4010,"January 5, 2015","Angolan Game Startup, Kandengue.com, Plans Audience Expansion In 2015",False
4011,"December 23, 2014","Nigeria’s Central Bank Sets N100 Annual Maintenance Fee For Debit Cards, Puzzled Customers React",False
4012,"December 23, 2014",Hotels.ng Hits 6000 Hotels And Profit In 2014,False
4013,"December 19, 2014",CcHub Publishes New Infographic Report On How Students Use Their Phones,False
4014,"December 18, 2014",What Nigerians Googled In 2014,False
4015,"December 17, 2014",The App For Praying Is Here. It’s Called Prayerbox,False
4016,"December 17, 2014",Liveoo: Discover Fun Places And Events In Lagos,False
4017,"December 16, 2014",ChopUp’s New Game Trailer Teases A Fart-Fueled Platforming Adventure,False
4018,"December 16, 2014",Uber Just Brought Its Low cost “UberX” Option To Lagos,False
4019,"December 16, 2014",Nine Things African Tech Entrepreneurs Should Never Do,False
4020,"December 16, 2014",Connverg: Stackoverflow On Steriods,False
4021,"December 15, 2014",Pictures From CcHub’s Interactive Session With Leading Tech Entrepreneurs,False
4022,"December 15, 2014",NigerianFoods.com: Nigerian Foodstuff At Your Doorstep,False
4023,"December 12, 2014",Nigerian Brands Need To Handle Social Media Like They Are Nuclear Reactors,False
4024,"December 12, 2014","What Nigerians Look Out For When Choosing Smartphones, According To Playspread Analytics",False
4025,"December 12, 2014",Jovago Reveals User Experience Upgrades To Its Hotel Booking Platform,False
4026,"December 10, 2014",Etisalat Celebrates The Winners of the 2014 Pan-African Prize for Innovation,True
4027,"December 10, 2014","SoccerQuiz: test your footie knowledge, play with friends, get rewards",False
4028,"December 5, 2014","RepairAm.com, Gadget Repair Website",False
4029,"December 5, 2014","GDays Nigeria For Businesses And Developers, 12th And 13th December",False
4030,"December 3, 2014","Super Email Marketing, By Supermart",False
4031,"December 3, 2014",One Does Not Simply Scale. Just Ask Simplepay,False
4032,"December 2, 2014","Review: Sambisa Assault Destroys All Other Mobile Games In Its League, But…",False
4033,"December 2, 2014",How I Would Run An African Technology Incubator,False
4034,"December 1, 2014",The TEF Entrepreneurship Programme: Fulfilling The Prophecy Of Africapitalism,False
4035,"December 1, 2014",54 Hours To Startup: A Recap of Startup Weekend Lagos,False
4036,"December 1, 2014",Getting Into The Mind Of A Venture Capitalist,False
4037,"November 28, 2014",WaWo vs L5: Chika Nwobi Responds,False
4038,"November 28, 2014","CcHub Hosts Interactive Session With Sim Shagaya, Jason Njoku, More",False
4039,"November 28, 2014","The Mobile Game From ChopUp, Sambisa Assault, Is Out On Android",False
4040,"November 28, 2014","OMG, Interswitch Is Innovating",False
4041,"November 28, 2014",Former Employee Alleges Intellectual Property Theft By L5 Labs,False
4042,"November 27, 2014",Venture Or Vulture Capital? And Other Candid Questions About Safaricom’s Million Dollar Startup Fund,False
4043,"November 26, 2014","Jumia Picks Up $150 Million In Series C, Now Valued At Half A Billion Dollars",False
4044,"November 26, 2014",Suba: shared image experiences with people in the same location,False
4045,"November 26, 2014","The CcHub Is Hosting A Raspberry Pi Jam In December, Get Tickets",False
4046,"November 26, 2014","Cliptext: sprinkle your images with text, emoji, then share",False
4047,"November 25, 2014",On Valuations: How To “Price” Your Startup,False
4048,"November 24, 2014","Total And Wennovation Hub Announce Hackathon, Apply By 7th December",False
4049,"November 24, 2014",Africa Needs An Industrial Revolution,False
4050,"November 24, 2014",A Year And Two Interns At Fonebase Labs,False
4051,"November 21, 2014",Review: The Last Nokia Lumia,False
4052,"November 21, 2014",Can’t Shop This Christmas Because I Quit My Job To Pursue The Startup Dream,False
4053,"November 20, 2014",Shopify Adds Nigeria’s CashEnvoy To Its List Of Third Party Payment Processors,False
4054,"November 20, 2014",Spinlet And MTN Nigeria Have Just Signed A Music Services Deal,False
4055,"November 20, 2014",Giddiphones: A Classified Ads Platform Exclusively For Phones,False
4056,"November 19, 2014","SLUSH 2014, Day 2: Meet Toto Health",False
4057,"November 19, 2014","SLUSH 2014, Day 2: The Jolla Tablet And South Koreas Massive Showing",False
4058,"November 19, 2014","Cashless Lagos: Lies, Damned Lies And POS Deployment Statistics",False
4059,"November 19, 2014",Nigerian Startups Represent At Slush 2014,False
4060,"November 19, 2014","Xiaomi Is Contemplating A Smart Watch, Says Hugo Barra",False
4061,"November 18, 2014",Engineer Discovers A Security Flaw In Zenith Insurance That Puts Private User Info At Risk,False
4062,"November 18, 2014",Why is Mara Messenger Joining the Chat Wars?,False
4063,"November 18, 2014",Key Observations About Jumia And Nigerian Ecommerce From Rocket Internet’s Proven Winners Report,False
4064,"November 17, 2014",Afrobios: A Publicly Editable Database Of African Music Stars,False
4065,"November 17, 2014",Five Things I Learned From TechCabal’s Interview With Autogenius,False
4066,"November 17, 2014","Streaming IS The Future, But Nigerian Music Needs To Turn On The Tap",False
4067,"November 17, 2014","Rocket Internet Releases 2014 Key Financials For 12 Proven Winners, Including Jumia",False
4068,"November 14, 2014",NairaPOS:  User-friendly Point of Sale Technology,False
4069,"November 14, 2014",Wishlist: Let Your Loved Ones Know What You Want,False
4070,"November 14, 2014","Kraks.tv: Curates Funny Videos, Allows Users Upload Theirs",False
4071,"November 14, 2014",Can You Replicate Virality? Between BridePrice & TakeTomorrow,False
4072,"November 14, 2014","It Took Only Two Years, But Twitter Is Finally Getting Translated Into Yoruba",False
4073,"November 14, 2014",Can Etisalat’s Easymobile App Replace SMS And USSD Codes?,False
4074,"November 13, 2014","Startup Funding Is Harder In Nigeria Than Anywhere Else, But…",False
4075,"November 13, 2014","Kola Oyeneyin, The Genius Behind Autogenius Plans To Disrupt Nigerian Insurance",False
4076,"November 13, 2014",Made In Nigeria – The World’s First Digital Banknote,False
4077,"November 12, 2014",SimplePay Is Working With Uber Lagos To Integrate Its Electronic Wallet By Q1 2015,False
4078,"November 12, 2014",Discover Work And Life Balance With The Galaxy Note 4,True
4079,"November 12, 2014","Register To Attend: Lagos Founder2be Founder Dating Event, 23rd November",False
4080,"November 12, 2014",The Sub $100 Infinix Hot Launches In Nigeria And Ghana,False
4081,"November 11, 2014",Jumia Nigeria Releases iOS App,False
4082,"November 11, 2014",8 Nigerian Startups to Watch in 2015,False
4083,"November 10, 2014","For Every Dollar You Give To Fight Ebola, Google Will Give Two",False
4084,"November 10, 2014",Gigalayer’s Acquisition Of Lagoshost Boosts It Into Nigeria’s Webhosting Top Ten,False
4085,"November 10, 2014",Where are the Angels?: Uyo Edition,False
4086,"November 10, 2014",Taylor Swift in the Age of NotJustOk.com,False
4087,"November 9, 2014","The Strategic Laziness Of VCs, And What Startups Can Do About It",False
4088,"November 9, 2014",Venture Capitalists Are Strategically Lazy – A Tweetstorm By Opeyemi Awoyemi,False
4089,"November 8, 2014",Sambisa Assault preview – frag terrorists in the new Android game from ChopUp,False
4090,"November 5, 2014","Priceinfo: compare prices online, get bargains",False
4091,"November 4, 2014",Fasho: a personal shopping service for professionals,False
4092,"November 4, 2014","Kaku: discover fun places to hang out, on a budget",False
4093,"November 4, 2014",Is It A Startup Or A Business?,False
4094,"November 4, 2014",Does Nigeria Really Have A Logistics Problem?,False
4095,"November 4, 2014",Drugstoc: cheaper and faster drug sourcing for licensed medical facilities,False
4096,"November 3, 2014","Startup Life Is Hard, But It’s Your Only Option",False
4097,"November 3, 2014",Alabagames: buy and rent games and consoles nationwide,False
4098,"November 3, 2014",Buzzmentions: keep track of keywords in online and social media,False
4099,"November 3, 2014",TaxiPixi Africa Is Actually A Rebranded Tranzit,False
4100,"October 31, 2014",Who Owns Nairaland?,False
4101,"October 30, 2014",The Entrepreneur’s Rollercoaster,False
4102,"October 29, 2014",Exclusive: There’s A New Online Taxi App In Lagos. It’s Called TaxiPixi,False
4103,"October 29, 2014",Think You Know CSS? Enter The CSS Design Challenge,False
4104,"October 29, 2014",Event: Famo.us Developers Lagos Meetup,False
4105,"October 29, 2014",Happy Internet Day,False
4106,"October 29, 2014",Software Developers Could Help Save Nigeria When Its Oil Dries Up,False
4107,"October 29, 2014",440NG-Backed Gingerbox Pivots To A Fresh Take On Fresh Fruit Deliveries,False
4108,"October 29, 2014","UX Lagos Meetup – Move fast, break things with lean UX [Event]",False
4109,"October 28, 2014",440NG Does Not Invest In Innovative Startups,False
4110,"October 28, 2014",Wuf: the world’s smartest dog collar,False
4111,"October 28, 2014",Win Up To $3000 In The Gamsole Design Challenge,True
4112,"October 27, 2014",Visitor Plus: modernise your staff and visitor log system,False
4113,"October 27, 2014",Jumia Will Now Deliver Your Shopping On Sunday,False
4114,"October 27, 2014",Voicebox Of Naija: Hyperlocal Online News Segmented By States,False
4115,"October 27, 2014",The Fear Of Messing Up,False
4116,"October 27, 2014",WriteRack: tweetstorm like @pmarca,False
4117,"October 25, 2014",Naming Your New Startup,False
4118,"October 24, 2014",Will The Real Startups Please Stand Up?,False
4119,"October 24, 2014",Get More Boom For Your Buck In The Lumia 530 #PowerPromo,True
4120,"October 24, 2014",A Six Step Survival Kit For Designers And Developers,False
4121,"October 23, 2014",FimVillage: an online social community for Nollywood enthusiasts,False
4122,"October 23, 2014",Forward Nigeria App Review: It’s Very Forward Looking,True
4123,"October 23, 2014",Millicom Partners Deezer To Extend ‘Tigo Music’ To 5 African Markets,False
4124,"October 23, 2014","Tomato Jos Is The Best “Nigerian” Kickstarter Project Ever, And It’s About Tomatoes",False
4125,"October 23, 2014",Tired of Spam SMS From Nigerian Networks? Get Binga App,False
4126,"October 23, 2014",Eventspace: book amazing event venues online,False
4127,"October 23, 2014",Want Real-time Power Outage Notifications? There’s An App For That,False
4128,"October 23, 2014","Blackgenie: get a website, domain and hosting for N1000 a month",False
4129,"October 22, 2014",Beeptool: unlimited calls and texts to anywhere in the world,False
4130,"October 22, 2014",Yuzos: online store in Abuja,False
4131,"October 22, 2014",CareMedica: a web-based electronic health records system,False
4132,"October 22, 2014",Nike Foundation Partners Paga To Launch The Girl Effect Accelerator,True
4133,"October 22, 2014",Photographers.com.ng: book a photographer online,False
4134,"October 22, 2014",Ttysoon: personalised greeting cards you can create from scratch,False
4135,"October 22, 2014",Nokia HERE Maps (Beta) Now Available For All Android Devices,False
4136,"October 21, 2014",Orijine: Image Sharing And Social Network On iOS,False
4137,"October 21, 2014","Report Am: Report Good And Bad Services, Rate Companies",False
4138,"October 21, 2014",ParseCV: Making Sense Of Resume Data,False
4139,"October 21, 2014",Schoolboard: School Management And Administration Platform,False
4140,"October 21, 2014",Soshaa: Connect With People Near You And With Similar Interests,False
4141,"October 21, 2014",The Nigerian Chapter of Girls In Tech Launches This Weekend,False
4142,"October 20, 2014",Play On TechCabal’s Team At Truppr’s Tech Football Tourney,False
4143,"October 20, 2014","Apply To Enter Koded, The Competition For Nigerian Coding Ninjas",False
4144,"October 20, 2014",Nigeria: How Information Conquered Ebola,False
4145,"October 20, 2014","ClipMe Is Like Vine, Only It’s More Social",False
4146,"October 17, 2014",The Co-Creation Hub Is Recruiting Women Into Their TechSquad,False
4147,"October 17, 2014",Smile Network’s 4G LTE Service launches in Abuja,False
4148,"October 17, 2014","AutoGenius, An Online Car Insurance Comparison Platform, Launches 20th October",False
4149,"October 16, 2014",1Plify – The First Central University Admissions Portal For Nigerians,False
4150,"October 16, 2014",Applications Are Now Open To General Electric’s Lagos Garage,False
4151,"October 16, 2014",Paga Launches Suite Of Payment Solutions For Business,True
4152,"October 16, 2014","Once You Go Smartphone, Dumbing Down Is HARD!",False
4153,"October 15, 2014","Google Announces The Nexus 6, Featuring Android 5.0 Lollipop",False
4154,"October 15, 2014",Andela Will Teach Young Nigerian Women To Code In An All-Female Technology Bootcamp,False
4155,"October 15, 2014",People Can Now Pay By Tweet In France,False
4156,"October 15, 2014",Event: How To Split Equity Fairly Amongst Founders,False
4157,"October 15, 2014",There’s A Manchester United App Exclusive To Glo Subscribers,False
4158,"October 14, 2014",DevCenter Is An Online Hub For Nigerian Developers,False
4159,"October 14, 2014",Re 3rd Party Sellers On Konga: Mea Culpa,False
4160,"October 14, 2014",Why You Might Want To Avoid 3rd Party Sellers On Konga (Under Editorial Review),False
4161,"October 13, 2014",ALN Ventures Guarantees $20k In Seed Capital To Qualifying Startups,False
4162,"October 13, 2014",Student Techie? Register To Attend The 2014 TENT Gathering in Benin,False
4163,"October 13, 2014",MTN Nigeria Is Building A 100 GBps Ultra-broadband Network,False
4164,"October 13, 2014",Event: Find Out How Google Technology Works In Nigeria,False
4165,"October 13, 2014",Is Google Making Us Dumber?,False
4166,"October 13, 2014",Domain Squatting: Everything You Need To Know,False
4167,"October 10, 2014",Airtel Is Gifting Double The Allowance On Android Data Plan,False
4168,"October 10, 2014",Event: Learn How To Create Offline Capable Apps,False
4169,"October 10, 2014",Female Nigerian Techie? This Opportunity Should Interest You,False
4170,"October 10, 2014",Meet The Nine Startups In 440NG’s First Accelerator Cohort,False
4171,"October 10, 2014",Google Restores Linda Ikeji’s Blog,False
4172,"October 9, 2014",Meet Ady – Yet Another Classified Ads Platform?,False
4173,"October 9, 2014",Introducing Mentable – Online News Aggregator Meets Semantic Search,False
4174,"October 9, 2014",The Complete List Of Squatters Who Own Linda Ikeji Domain Names,False
4175,"October 9, 2014",How Cybersquatters Claimed All Of Linda Ikeji’s Domain Names,False
4176,"October 9, 2014",Nokia Here Makes Fun Of Google Maps Offline Functionality,False
4177,"October 8, 2014",The Best Apps Are The Ones You Use As Often As A Toothbrush,False
4178,"October 8, 2014",Mobile Connections Now Outnumber Human Population,False
4179,"October 8, 2014",E-Pump Picks Up $20k-plus Seed Investment From Lofty Inc,False
4180,"October 8, 2014",Why Google Is Building A WhatsApp Competitor For Emerging Markets,False
4181,"October 8, 2014",Konga Has Just Raised Over $40 Million More To Fund Another Bout Of Insane Expansion,False
4182,"October 8, 2014",NotJustOK App Review – It’s Just Okay,False
4183,"October 7, 2014",Linda Ikeji’s Copyright Debacle,False
4184,"October 2, 2014",Airtel’s “Always On” Plan Kinda Makes Sense For Casual Internet Users,False
4185,"September 29, 2014",Tranzit’s CTO Goes Back To School,False
4186,"September 29, 2014",Genii Games Releases Adventures of the Tortoise App for iOS and Android,False
4187,"September 29, 2014",Why Your Startup Is Bound To Fail,False
4188,"September 29, 2014",BrowseDotCom “Grassroot” Conference Will Feature Speakers From Over 13 Top Tech Companies,False
4189,"September 26, 2014",This Is The Best Overview Of The Ghanaian Technology And Startup Ecosystem Yet,False
4190,"September 26, 2014",Engaging Women Is Essential To Mobile Money Adoption – GSMA Report,False
4191,"September 26, 2014",Nigeria’s ICT Ministry Has Completed Its $15 Million Dollar Venture Fund,False
4192,"September 25, 2014",Konga And GTBank Launch Cardless Payments Feature For Online Shoppers,False
4193,"September 25, 2014",Optimising Your Business For Mobile,False
4194,"September 24, 2014","For Surulere Startups Only – $15k Funding, Business Support And More",False
4195,"September 24, 2014",BlackBerry Passport Launch in London (Live Blog),False
4196,"September 24, 2014",Follow The Blackberry Passport Launch Event,False
4197,"September 24, 2014","Billionaires, VCs and Women Entrepreneurs: She Leads Africa Competition In Photos",False
4198,"September 23, 2014",4 Days Till Deadline for NITDA’s E-Solve Competition,False
4199,"September 22, 2014",Get Your Geek On With ‘Hacked’ – Mobile Gaming For Coders,False
4200,"September 22, 2014",4 Precautions For Protecting Your Private Data Online,False
4201,"September 22, 2014",Government Agencies Migrating To .NG TLD. Still Host Servers Abroad – Surprise,False
4202,"September 18, 2014",Android Developer? Find Out How To Monetize Effectively On The Google Play Store,False
4203,"September 17, 2014",Roadpreppers’ Lagos Bus Directions Make More Sense Than Google Maps,False
4204,"September 17, 2014",So Who Got into the 440 Accelerator?,False
4205,"September 17, 2014",Coders4Africa Is Still Accepting Applications To Train Budding Software Developers For Free,False
4206,"September 16, 2014",Infinix Zero 16GB Internal / 2GB RAM Version Now Available For Purchase,False
4207,"September 16, 2014",This Infographic By Playspread Reveals What’s Trending On Nigerian Airwaves,False
4208,"September 16, 2014",What’s In A Megapixel –  Why 8 MPs On The iPhone 6 Makes Sense,False
4209,"September 15, 2014",Can This App Replace Nigeria’s 112  Emergency Number?,False
4210,"September 15, 2014","Heads Up Africa, Offline YouTube Support Is Launching To India",False
4211,"September 15, 2014",Sheriff Shittu: What Nigerian Ecommerce Will Look Like In 5 Years,False
4212,"September 15, 2014",New Judges Join The She Leads Africa Panel,False
4213,"September 12, 2014",An Accelerator Program For Green-Focused Startups Takes Off In Kenya And South Africa,False
4214,"September 12, 2014",Apple Watch: iAmConfused,False
4215,"September 10, 2014","Supermart Updates The UX, Adds Interesting Cart Features",False
4216,"September 10, 2014","African Developers, Meet Intel",False
4217,"September 10, 2014",Opera Mini (Beta) Launches For Windows Phone,False
4218,"September 8, 2014",How Fast Are Intel’s Skates?,False
4219,"September 5, 2014",We Will Now Publish All Your Tech News And Press Releases On TechCabal’s Press Centre,False
4220,"September 4, 2014",African Stock Photography Is Officially An Industry – Meet PhotoSale,False
4221,"September 4, 2014",Airtel And Opera Mini Grant Free Access To Ebola Facts Information Website,False
4222,"September 4, 2014",MTN Nigeria In Billion-dollar Mobile Tower Outsourcing Agreement With IHS Towers,False
4223,"September 4, 2014","Ever Wished You Could Flash Your Missing Keys? Well, Now You Can",False
4224,"September 4, 2014",University of Ilorin To Partner Globacom On eLearning Platform,False
4225,"September 4, 2014",There’s A New Startup Hub In Uyo. It’s Called StartHub,False
4226,"September 3, 2014",This Contraption Can Charge Your iPhone Using ‘Finger’ Batteries,False
4227,"September 3, 2014",This Is The Samsung Galaxy Tab S,True
4228,"September 3, 2014",Using The Dana Air Mobile App To Book And Manage Flights On The Go,False
4229,"September 3, 2014",Konga’s Shopping App Is Now Available For iPhones And iPads,False
4230,"September 3, 2014",Opera Mini (Beta) For Windows Phone Is Here,False
4231,"September 2, 2014",The Solution To iROKOtv’s Chicken Problem Is Actually Really Simple,False
4232,"September 2, 2014","The CcHub Is Officially An Accelerator, Will Take 7 Percent Equity In Startups",False
4233,"September 2, 2014",What You Should Know About Airtel’s WTF Bundle,False
4234,"September 1, 2014",Here Are The Six Startups That Made It Into Leadpath’s First Accelerator Cohort,False
4235,"September 1, 2014",Review – We Like The Infinix Zero,False
4236,"September 1, 2014",Sheriff Shittu Leaves Konga To Take On Fashion Ecommerce,False
4237,"September 1, 2014",Why Is MTN Advertising Jumia’s Kitchenware?,False
4238,"August 31, 2014",The Co-Creation Hub Announces A $500k Seed Investment Programme For Its Startups,False
4239,"August 29, 2014",Google Discontinues Display of Authorship Info in Web Search Results,False
4240,"August 29, 2014",Ghana Gets First Ever 4G LTE Network,False
4241,"August 29, 2014","Tayo Oviosu, Others Are First Investors In ChopUP, A Mobile Gaming Platform",False
4242,"August 29, 2014","Ex-Twinpine Exec Launches PricePadi, An Online Price Comparison Site",False
4243,"August 28, 2014",SimplePay Launches SimpleGiving – A Church Donation App,False
4244,"August 27, 2014",Quickairtime Brings Simplified Online Mobile Top-up With Recurring Payments,False
4245,"August 27, 2014","Mara Mentor: Mobile Developers And Engineers Wanted In Lagos, Nairobi And Johannesburg, Apply",False
4246,"August 27, 2014",Mobile Web Africa Returns To Johannesburg This September With Tomi Ahonen,False
4247,"August 26, 2014","CcHub Co-founder, Bosun Tijani Launches Truppr – A Social Fitness App",False
4248,"August 26, 2014","Konga Has Redesigned Its Website, Again",False
4249,"August 25, 2014",Infinix Zero Performance And Benchmarks,False
4250,"August 25, 2014","Meet eLDee, The Geek",False
4251,"August 25, 2014",This Is What Happens When A Nigerian Celebrity Invests In A Tech Startup,False
4252,"August 25, 2014",WhatsApp Reaches 600 Million Active Users Milestone,False
4253,"August 22, 2014",Develop Apps on Google Platforms? Google Nigeria Wants You,False
4254,"August 22, 2014",Snerpie Pay Claims It Can Simplify Online Payments With Just Your Phone Camera,False
4255,"August 22, 2014",Swing Copters Is Nothing Like Flappy Bird. It’s Worse,False
4256,"August 22, 2014",African Entrepreneur? Fred Swaniker’s ALN Ventures Wants You,False
